,Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Pred,Proba,Decile
2896,0,55,1,0,0.0,1,245.5,130,59.0,9.64,9.1,0,0.009356589,6
2897,0,134,1,1,4.48,0,80.3,94,75.8,10.0,16.6,0,0.005279766,5
2898,0,107,1,0,0.0,2,90.7,90,34.0,10.38,5.6,0,0.013865114,7
2899,0,80,1,1,1.03,1,190.3,115,65.3,12.83,3.8,0,0.010560888,6
2900,1,78,1,0,0.0,1,108.6,108,37.0,10.5,7.9,1,0.79324716,8
2901,1,85,1,1,2.51,4,89.8,88,61.1,11.66,9.3,1,0.9830245,9
2902,0,61,1,1,2.7,2,252.4,106,86.0,9.39,10.0,0,0.0024065168,4
2903,0,97,1,1,1.81,5,183.4,94,73.1,13.46,6.7,0,0.0056605577,5
2904,0,136,0,0,0.0,2,183.4,103,44.0,7.1,10.4,0,0.23486765,8
2905,0,135,1,0,0.32,3,155.2,100,41.2,6.8,3.8,0,0.0050576366,5
2906,0,87,1,1,0.0,1,165.8,122,45.0,9.35,0.0,0,0.00047239265,1
2907,0,165,1,0,0.0,0,209.4,67,59.0,13.69,12.8,0,0.01945678,7
2908,1,148,1,0,0.0,2,279.3,104,65.0,10.08,7.9,1,0.9937336,9
2909,0,99,1,0,0.0,2,174.1,102,39.0,4.96,7.7,0,0.00062923814,1
2910,0,123,1,0,0.0,2,175.7,78,46.0,9.23,9.1,0,0.003571337,4
2911,0,127,0,0,0.3,1,256.5,87,66.0,11.11,13.0,0,0.01387991,7
2912,0,151,1,0,0.0,0,170.2,89,45.0,9.38,4.3,0,0.0012265911,2
2913,0,185,1,0,0.19,1,139.6,92,46.9,12.51,10.8,0,0.028221732,7
2914,0,65,1,1,3.38,4,208.8,119,81.8,7.11,12.5,0,0.017098688,7
2915,0,58,1,0,0.0,4,210.1,126,57.0,12.45,14.4,0,0.0059437226,5
2916,0,104,1,0,0.3,2,113.6,87,36.0,7.93,10.5,0,0.0016423216,3
2917,0,44,1,0,0.0,0,202.6,89,49.0,8.15,8.3,0,0.0003645701,0
2918,0,58,1,0,0.0,4,174.4,112,53.0,13.29,0.0,0,0.0005186467,1
2919,0,108,1,0,0.0,0,210.6,117,50.0,8.21,9.4,0,0.0030336343,4
2920,0,132,1,0,0.0,1,121.5,88,43.0,12.65,10.7,0,0.016773565,7
2921,0,80,1,0,0.35,2,127.8,67,41.5,9.08,15.9,0,0.0041613546,5
2922,0,162,1,0,0.0,2,135.2,98,44.0,12.1,10.2,0,0.022595692,7
2923,0,110,1,0,0.0,2,99.4,62,41.0,13.75,16.7,0,0.012886329,6
2924,1,96,1,0,0.0,1,276.9,105,69.0,12.35,10.3,1,0.99947554,9
2925,1,168,1,0,0.0,2,163.4,134,49.0,12.01,11.6,1,0.7632641,8
2926,1,72,1,0,0.0,4,287.4,116,69.0,11.77,5.0,1,0.9981635,9
2927,0,125,1,1,2.75,1,120.5,104,67.5,11.39,10.2,0,0.0029871147,4
2928,0,170,1,0,0.0,2,184.1,106,49.0,10.25,9.8,0,0.006056833,5
2929,0,71,1,0,0.32,3,185.0,84,55.2,11.63,14.9,0,0.0016934581,3
2930,0,124,1,0,0.0,1,160.9,109,40.0,7.21,12.9,0,0.0007704727,1
2931,0,68,1,0,0.0,2,207.6,68,57.0,12.58,10.9,0,0.043533046,8
2932,0,97,1,0,0.0,1,209.2,134,36.0,0.0,11.8,0,0.008464456,6
2933,0,98,0,0,0.0,1,158.4,71,53.0,15.33,2.1,0,0.08064928,8
2934,1,24,1,0,0.0,2,149.0,73,37.0,6.55,8.6,0,0.0015530998,3
2935,0,136,1,0,0.16,0,204.5,63,54.6,10.44,9.8,0,0.0004399144,1
2936,1,44,1,0,0.0,0,288.8,86,65.0,8.8,9.5,0,0.4295899,8
2937,0,96,1,1,3.62,0,108.6,90,72.2,10.32,13.4,0,0.005237977,5
2938,0,31,1,0,0.19,1,97.5,129,40.9,13.02,7.0,0,0.0006960104,1
2939,0,72,1,0,0.0,0,166.5,102,51.0,13.05,13.3,0,0.0023538666,4
2940,0,24,1,0,0.0,1,156.2,104,35.0,4.5,7.3,0,9.155151e-05,0
2941,0,112,1,1,3.11,4,225.2,89,92.1,12.84,11.5,0,0.004892704,5
2942,1,117,0,0,0.0,1,287.4,118,71.0,12.98,10.0,1,0.9981798,9
2943,0,137,1,1,2.11,0,175.3,96,72.1,12.07,7.8,0,0.00074049825,1
2944,0,136,1,0,0.0,0,102.1,75,37.0,10.98,9.8,0,0.009456078,6
2945,0,95,1,0,0.0,0,157.9,103,49.0,12.98,14.0,0,0.003107265,4
2946,0,82,1,1,1.11,1,146.5,73,57.1,12.32,4.1,0,8.914228e-05,0
2947,1,145,1,0,0.0,1,245.8,116,67.0,14.34,9.0,1,0.99442947,9
2948,0,56,0,0,0.0,1,177.7,114,49.0,10.78,10.5,0,0.0048413924,5
2949,0,155,0,0,0.0,2,250.8,146,56.0,7.63,10.0,0,0.012330529,6
2950,1,133,1,0,0.0,0,117.8,100,37.0,9.96,11.8,0,0.0037549785,4
2951,0,53,1,0,0.0,2,119.7,113,37.0,9.49,12.9,0,0.00074750994,1
2952,1,123,1,0,0.0,5,242.2,87,61.0,11.31,8.2,1,0.90102535,8
2953,0,136,1,0,0.0,7,163.4,83,49.0,12.47,9.8,0,0.32493138,8
2954,0,57,1,0,0.0,3,161.0,113,46.0,10.4,8.4,0,0.00036107044,0
2955,0,62,1,0,0.0,1,128.7,111,37.0,8.48,10.3,0,0.016295506,7
2956,0,112,1,0,0.0,1,81.6,94,37.0,13.41,8.6,0,0.047994997,8
2957,0,55,1,1,1.97,1,207.7,91,72.7,9.99,7.3,0,0.0019153858,3
2958,1,95,1,0,0.0,6,128.6,115,41.0,10.81,6.3,1,0.9861049,9
2959,0,125,1,0,0.0,1,233.3,65,58.0,10.49,9.1,0,0.0009977135,2
2960,1,1,1,0,0.0,5,182.1,106,43.0,6.75,10.0,1,0.94980085,9
2961,1,98,1,1,2.16,6,168.0,81,64.6,8.16,8.0,1,0.9656561,9
2962,0,105,1,0,0.0,1,251.6,88,58.0,8.76,5.4,0,0.0023083999,4
2963,0,113,1,1,3.13,0,183.8,102,78.3,9.17,11.6,0,0.007083877,6
2964,1,99,1,0,0.0,3,256.4,44,62.0,10.73,7.9,1,0.8604488,8
2965,0,103,1,0,0.0,1,180.2,134,39.0,4.89,8.4,0,0.004678271,5
2966,0,177,1,0,0.0,1,227.8,81,53.0,8.09,8.0,0,0.0042648576,5
2967,0,149,1,1,2.75,0,147.8,132,76.5,13.84,10.2,0,0.024361666,7
2968,1,160,1,0,0.0,1,234.9,136,63.0,13.54,13.9,1,0.94596016,9
2969,0,116,1,0,0.0,2,110.9,54,37.0,10.67,7.9,0,0.04492074,8
2970,0,90,1,1,1.73,1,124.5,94,58.3,11.59,6.4,0,0.00023321212,0
2971,1,148,0,0,0.21,0,233.5,81,58.1,9.39,9.6,0,0.0014026018,2
2972,1,147,1,1,2.73,2,197.3,134,73.3,7.06,10.1,1,0.824453,8
2973,0,95,1,0,0.0,0,58.2,96,28.0,10.11,10.4,0,0.006930012,6
2974,0,201,1,0,0.24,1,212.7,72,58.4,11.26,7.0,0,0.000119905635,0
2975,0,80,1,0,0.0,0,151.5,89,37.0,6.59,11.8,0,0.00017474999,0
2976,0,122,0,0,0.0,1,146.3,117,44.0,10.94,11.5,0,0.02346725,7
2977,0,132,1,0,0.0,0,195.1,100,46.0,7.44,6.7,0,0.00066100695,1
2978,0,83,1,0,0.0,1,208.9,71,54.0,10.74,13.0,0,0.0001672633,0
2979,1,99,1,0,0.12,7,135.7,107,42.2,10.42,8.8,1,0.9962998,9
2980,1,84,1,0,0.0,3,225.9,86,62.0,13.78,14.3,1,0.95239156,9
2981,0,46,1,0,0.3,1,122.2,67,38.0,8.36,9.7,0,0.0005673533,1
2982,0,87,1,0,0.0,2,153.3,106,46.0,11.23,8.9,0,0.006230034,5
2983,0,150,1,0,0.0,1,214.0,117,53.0,9.62,7.9,0,0.0004161248,0
2984,0,73,1,0,0.43,1,194.8,112,52.3,8.36,10.8,0,0.00048979104,1
2985,0,7,1,0,0.0,3,206.7,87,60.0,14.06,11.0,0,0.006128471,5
2986,0,89,1,1,2.84,2,188.0,105,73.4,7.57,10.5,0,0.0005745137,1
2987,1,131,0,0,0.34,3,122.3,83,34.4,5.94,13.7,1,0.99516135,9
2988,0,105,1,0,0.0,3,259.3,96,59.0,8.76,12.0,0,0.0029642857,4
2989,1,108,0,0,0.38,2,115.1,114,41.8,10.57,13.8,1,0.9929061,9
2990,0,47,1,1,2.24,1,172.9,109,64.4,6.88,8.3,0,0.001984418,3
2991,0,101,0,0,0.0,1,156.4,116,38.0,6.52,7.3,0,0.023268104,7
2992,0,182,1,1,3.13,1,128.1,104,65.3,7.17,11.6,0,0.00041623708,0
2993,0,161,1,0,0.0,1,196.6,73,48.0,8.51,12.5,0,0.0007947013,1
2994,1,128,1,0,0.0,1,227.9,130,65.0,15.13,5.5,1,0.88088244,8
2995,0,69,1,1,3.56,2,194.9,63,85.6,9.58,13.2,0,0.0024908942,4
2996,0,113,1,1,3.59,1,44.9,63,55.9,6.71,13.3,0,0.0022128462,3
2997,0,87,1,1,2.11,0,262.8,114,85.1,10.79,7.8,0,0.0055150636,5
2998,0,71,1,0,0.21,0,211.2,70,60.1,12.64,12.3,0,0.008277976,6
2999,0,76,1,0,0.0,1,204.0,69,54.0,11.26,9.6,0,0.0034290433,4
3000,0,87,1,0,0.42,3,223.2,109,53.2,6.38,14.5,0,0.000256004,0
3001,0,117,1,0,0.39,1,119.0,82,40.9,9.38,11.5,0,0.0011091607,2
3002,1,177,1,0,0.0,3,266.1,91,65.0,11.26,8.9,1,0.9842517,9
3003,0,95,1,0,0.0,1,134.4,104,36.0,7.62,9.4,0,0.0048722425,5
3004,0,76,1,0,0.0,1,171.1,78,51.0,12.86,16.2,0,0.011457245,6
3005,0,66,1,0,0.0,2,170.5,103,51.0,12.72,10.5,0,0.03150061,7
3006,0,110,1,0,0.23,1,178.5,124,45.3,7.35,9.9,0,0.0016816565,3
3007,0,204,1,0,0.0,3,205.2,145,49.0,7.74,14.1,0,0.0027693731,4
3008,0,32,1,1,3.51,0,232.8,97,91.1,9.18,13.0,0,0.0010493837,2
3009,0,133,1,1,1.81,5,239.9,107,81.1,12.69,6.7,0,0.009406562,6
3010,0,185,1,0,0.0,2,55.6,97,34.0,14.44,12.1,0,0.0037877671,4
3011,0,103,1,1,2.86,1,153.5,78,75.6,12.1,10.6,0,0.0007095399,1
3012,0,91,1,0,0.0,1,109.8,100,35.0,9.48,11.1,0,0.011710254,6
3013,0,131,1,0,0.0,2,196.1,89,50.0,9.28,5.2,0,0.0010305656,2
3014,0,153,1,0,0.0,0,166.8,127,41.0,7.18,11.8,0,0.0013227502,2
3015,0,132,1,1,1.92,2,113.2,96,62.2,13.5,7.1,0,0.0018860132,3
3016,0,148,1,0,0.15,1,203.0,92,49.5,7.55,14.6,0,0.0005933693,1
3017,0,141,1,0,0.0,5,242.8,90,62.0,11.71,6.0,1,0.83966064,8
3018,0,105,1,0,0.0,2,156.5,102,39.0,7.01,12.2,0,0.0034308068,4
3019,1,169,1,0,0.25,3,266.7,105,61.5,7.91,13.8,1,0.91295505,8
3020,0,127,1,1,2.65,1,182.0,80,76.5,10.81,9.8,0,0.0010546166,2
3021,0,57,1,0,0.0,0,85.9,92,32.0,9.7,10.1,0,0.0027048204,4
3022,0,123,1,1,0.78,0,146.6,87,42.8,5.74,2.9,0,0.0006479272,1
3023,1,103,1,1,3.75,4,110.5,101,74.5,10.42,13.9,1,0.9715659,9
3024,0,101,1,0,0.0,1,118.6,89,38.0,9.98,11.5,0,0.027737895,7
3025,0,123,1,1,4.21,2,197.6,105,83.1,4.0,15.6,0,0.0017244172,3
3026,0,78,1,1,2.92,6,210.3,116,82.2,9.61,10.8,0,0.00077497,1
3027,0,101,1,1,2.54,4,220.3,96,87.4,14.29,9.4,0,0.0025200467,4
3028,0,129,1,0,0.0,1,150.0,98,46.0,11.62,12.5,0,0.009456953,6
3029,0,67,1,1,2.48,0,161.7,114,70.8,10.38,9.2,0,0.001838744,3
3030,0,37,1,0,0.0,3,191.4,116,47.0,8.37,14.0,0,0.00048032834,1
3031,0,64,0,0,0.26,3,146.7,83,40.6,7.42,12.5,0,0.011433679,6
3032,0,173,1,0,0.0,1,109.4,103,28.0,5.07,7.8,0,0.0007421952,1
3033,0,135,1,0,0.33,1,144.1,115,49.3,12.49,13.6,0,0.004820531,5
3034,0,75,1,1,3.02,1,248.9,93,87.2,8.54,11.2,0,0.00014029296,0
3035,1,88,1,0,0.0,4,85.7,112,34.0,11.08,11.6,1,0.9929563,9
3036,0,112,1,0,0.0,3,214.8,112,55.0,10.49,9.4,0,0.0077124294,6
3037,0,113,1,0,0.0,0,158.9,137,48.0,12.14,6.5,0,0.0013574531,2
3038,0,121,1,1,1.73,2,110.0,94,48.3,7.08,6.4,0,0.0007992873,2
3039,0,70,1,0,0.0,1,152.8,145,42.0,9.18,10.5,0,0.003362123,4
3040,0,90,1,0,0.22,0,145.6,103,44.2,9.86,10.5,0,0.0002085935,0
3041,0,39,1,0,0.0,0,93.3,83,33.0,9.98,6.5,0,0.00041660864,0
3042,0,142,1,0,0.42,0,216.8,134,57.2,9.39,8.3,0,0.0016083523,3
3043,0,176,1,0,0.32,1,201.9,101,51.2,7.74,9.0,0,0.00085658755,2
3044,0,105,1,0,0.3,1,146.4,81,48.0,11.26,8.5,0,0.0045870286,5
3045,1,57,1,0,0.0,2,272.7,74,66.0,11.25,10.5,1,0.9918195,9
3046,0,110,1,0,0.24,1,18.9,92,28.4,12.92,14.8,0,0.008985195,6
3047,0,88,1,0,0.0,2,172.8,81,46.0,9.67,12.8,0,0.001347377,2
3048,0,95,1,0,0.0,0,190.2,119,46.0,7.86,14.0,0,0.00081131613,2
3049,0,147,1,0,0.0,3,130.6,83,40.0,10.41,15.6,0,0.013626885,6
3050,1,101,1,0,0.0,4,158.4,92,43.0,9.4,13.5,1,0.99627054,9
3051,0,115,1,0,0.0,1,166.5,111,49.0,11.81,15.6,0,0.0066987593,6
3052,0,103,1,0,0.0,2,129.3,103,40.0,10.14,12.9,0,0.00053615065,1
3053,0,82,1,0,0.0,0,199.3,112,51.0,9.67,7.0,0,0.00086072553,2
3054,0,141,1,0,0.0,0,185.1,126,52.0,11.65,9.1,0,0.0017087862,3
3055,0,149,1,0,0.0,2,175.4,80,47.0,9.87,9.7,0,0.0024785274,4
3056,0,131,1,0,0.0,2,263.4,123,58.0,7.6,10.7,0,0.004830909,5
3057,0,119,1,0,0.0,1,94.2,108,39.0,13.21,7.3,0,0.0013117016,2
3058,0,112,1,0,0.26,3,189.4,83,53.6,10.95,7.1,0,0.0007808398,1
3059,0,116,1,1,3.19,2,118.0,103,66.9,8.36,11.8,0,0.0021895024,3
3060,0,94,1,0,0.0,3,212.1,98,53.0,9.47,8.4,0,0.017398525,7
3061,0,90,1,0,0.22,2,222.0,93,56.2,9.35,12.4,0,0.0023267826,4
3062,0,114,1,1,3.51,0,222.8,98,89.1,9.03,13.0,0,0.00096503255,2
3063,0,63,1,1,3.29,1,190.0,137,75.9,5.83,12.2,0,0.004934643,5
3064,1,130,1,0,0.33,4,271.8,129,70.3,11.86,8.7,1,0.9690291,9
3065,0,122,1,1,2.27,3,195.4,83,79.7,13.41,8.4,0,0.0036241761,4
3066,0,166,1,0,0.0,3,199.6,93,53.0,10.72,7.2,0,0.0024247114,4
3067,0,62,1,0,0.0,0,100.0,98,32.0,8.68,10.1,0,0.0026122327,4
3068,0,78,1,1,2.57,2,160.6,85,72.7,11.16,9.5,0,0.006036886,5
3069,0,148,1,1,2.67,1,158.7,91,67.7,8.03,9.9,0,0.0003609971,0
3070,1,154,1,0,0.0,3,154.5,122,45.0,10.71,12.0,0,0.0048970752,5
3071,0,110,1,1,1.7,1,192.3,114,61.0,6.47,6.3,0,0.0033076685,4
3072,1,75,1,0,0.0,0,305.1,106,68.0,9.4,8.5,1,0.9985154,9
3073,0,84,1,1,2.0,2,193.0,106,66.0,7.68,7.4,0,0.0010826178,2
3074,0,113,1,0,0.27,1,72.5,88,32.7,10.2,6.6,0,0.0035985832,4
3075,0,181,1,1,1.7,2,105.2,61,64.0,17.07,6.3,0,0.012008347,6
3076,0,51,1,0,0.0,2,180.5,88,43.0,6.74,10.0,0,0.0063410127,5
3077,0,102,1,1,3.86,0,214.7,86,102.6,15.72,14.3,0,0.010837999,6
3078,0,107,1,0,0.0,1,86.8,95,24.0,5.41,13.2,0,0.00055593735,1
3079,1,88,1,0,0.0,5,131.5,99,38.0,8.74,7.9,1,0.99952745,9
3080,0,82,1,0,0.21,0,135.4,102,46.1,11.86,17.5,0,0.0013112675,2
3081,0,204,1,0,0.0,6,174.3,85,52.0,12.71,5.9,0,0.022736158,7
3082,0,130,1,0,0.0,3,203.9,63,51.0,9.59,12.1,0,0.00028482816,0
3083,0,174,1,0,0.0,0,235.5,108,53.0,7.12,12.5,0,0.0046246164,5
3084,0,129,1,0,0.0,2,157.0,113,49.0,12.85,12.1,0,0.002383297,4
3085,0,190,0,0,0.0,3,111.9,55,38.0,11.15,10.0,0,0.0429778,8
3086,0,54,0,0,0.0,3,236.3,91,54.0,7.64,11.2,0,0.0032017375,4
3087,0,78,1,0,0.0,0,163.6,88,52.0,14.17,8.6,0,0.048250552,8
3088,0,100,1,1,2.4,1,213.6,127,76.0,8.8,8.9,0,0.0007618712,1
3089,0,70,1,1,2.54,3,143.4,72,64.4,8.5,9.4,0,0.0009097908,2
3090,0,111,1,0,0.35,1,78.3,119,34.5,9.91,12.1,0,0.0006189434,1
3091,0,117,1,0,0.0,1,97.1,98,36.0,11.4,10.6,0,0.0224489,7
3092,0,68,1,0,0.0,0,94.1,93,29.0,7.38,10.1,0,0.0010679476,2
3093,1,27,1,0,0.36,2,226.3,95,65.6,13.72,8.2,1,0.9467632,9
3094,0,91,1,0,0.0,1,133.8,61,37.0,7.94,10.5,0,0.001439899,3
3095,0,181,1,1,2.86,1,190.3,93,82.6,12.45,10.6,0,0.0027112695,4
3096,0,118,1,1,2.65,3,294.9,106,91.5,8.29,9.8,0,0.0038963454,5
3097,0,112,1,0,0.0,2,185.4,114,48.0,9.57,10.0,0,0.0010081428,2
3098,0,93,1,0,0.0,0,179.5,121,47.0,9.6,12.0,0,0.0024823323,4
3099,0,102,1,0,0.0,0,158.0,94,45.0,10.4,10.1,0,0.026464177,7
3100,0,93,1,0,0.0,0,173.0,131,46.0,9.52,10.4,0,0.022348173,7
3101,0,107,1,1,2.21,1,134.2,101,63.1,10.6,8.2,0,0.0015773389,3
3102,0,100,1,1,3.4,3,125.2,123,75.0,11.55,12.6,0,0.00077284046,1
3103,0,115,1,0,0.0,2,195.9,111,53.0,11.35,13.2,0,0.0003960444,0
3104,0,63,1,1,2.78,0,214.2,61,79.8,9.06,10.3,0,0.007116258,6
3105,0,57,1,0,0.0,0,221.1,101,58.0,11.84,9.5,0,0.0019283877,3
3106,0,119,1,1,3.13,1,132.0,100,69.3,8.67,11.6,0,0.0014825021,3
3107,0,73,1,0,0.41,1,157.6,92,48.1,9.92,9.1,0,0.0016607178,3
3108,0,98,1,1,2.97,2,110.3,71,64.7,9.12,11.0,0,0.017907077,7
3109,0,139,0,0,0.0,0,161.5,121,44.0,9.65,11.2,0,0.0053191334,5
3110,0,31,1,1,2.86,1,171.8,116,78.6,12.04,10.6,0,0.0010785321,2
3111,0,129,1,1,3.08,1,211.0,99,80.8,7.76,11.4,0,0.00029740532,0
3112,1,115,1,0,0.0,7,139.3,89,41.0,9.62,9.3,1,0.9963213,9
3113,1,108,1,0,0.27,2,291.6,99,71.7,11.06,14.0,1,0.99559575,9
3114,0,139,1,0,0.35,0,139.0,110,38.5,6.65,12.1,0,0.00012707636,0
3115,0,102,1,0,0.0,4,234.8,125,57.0,9.96,10.0,0,0.0015391317,3
3116,0,149,1,0,0.0,1,187.6,83,50.0,10.07,8.8,0,0.00051171274,1
3117,0,113,1,0,0.0,2,159.8,143,46.0,10.51,13.1,0,0.017256383,7
3118,0,131,1,1,1.4,1,177.1,100,61.0,9.7,5.2,0,0.001365697,2
3119,0,83,1,0,0.0,0,117.9,101,34.0,8.02,11.4,0,0.00023613154,0
3120,0,96,1,1,2.92,2,247.6,95,93.2,12.82,10.8,0,0.003834767,4
3121,0,98,1,0,0.0,1,169.9,77,41.0,6.92,8.5,0,0.01249836,6
3122,0,3,1,0,0.0,3,185.0,120,49.0,10.19,14.1,0,0.0028726945,4
3123,0,77,1,1,3.05,0,204.9,84,82.5,10.05,11.3,0,0.0025392142,4
3124,0,75,1,1,2.54,3,225.5,119,79.4,9.1,9.4,0,0.010381493,6
3125,1,40,1,0,0.0,4,169.7,115,41.0,7.07,10.5,1,0.9984372,9
3126,0,108,1,0,0.0,0,239.3,102,60.0,11.17,10.6,0,0.022591766,7
3127,1,100,1,0,0.0,4,113.3,96,37.0,9.9,11.7,1,0.9991222,9
3128,0,16,1,0,0.33,3,161.9,100,51.3,11.51,10.2,0,0.00091225206,2
3129,0,115,1,1,1.51,2,133.3,110,54.1,9.29,5.6,0,0.0022797545,3
3130,0,108,1,1,2.35,3,170.7,88,62.5,5.5,8.7,0,0.0008928546,2
3131,0,107,1,0,0.21,5,189.7,76,48.1,7.81,8.3,0,0.011028997,6
3132,1,161,1,0,0.0,2,322.3,100,75.0,11.52,7.8,1,0.9993783,9
3133,0,147,1,0,0.26,2,124.4,74,51.6,16.05,10.4,0,0.003870663,5
3134,0,107,1,0,0.0,3,146.9,94,35.0,5.72,11.4,0,0.00040664306,0
3135,0,120,1,0,0.26,1,192.6,123,53.6,10.32,10.8,0,0.00086802896,2
3136,0,107,1,1,2.78,1,96.3,83,59.8,8.98,10.3,0,0.031032499,7
3137,0,58,1,0,0.0,3,131.9,96,37.0,8.38,14.7,0,0.0017864063,3
3138,0,91,1,0,0.0,2,147.2,121,40.0,8.76,13.3,0,0.0011973493,2
3139,0,13,1,0,0.0,2,143.1,139,45.0,11.98,7.1,0,0.00020248379,0
3140,0,104,1,0,0.27,5,280.4,127,65.7,8.97,15.2,0,0.04144577,8
3141,0,93,1,1,2.89,1,237.2,85,87.9,10.66,10.7,0,0.0014767951,3
3142,0,95,1,0,0.22,2,184.2,95,49.2,9.08,12.8,0,0.00712749,6
3143,0,104,1,0,0.34,3,109.1,141,38.4,9.36,10.0,0,0.00073874317,1
3144,1,35,1,0,0.0,5,138.1,115,37.0,7.91,10.3,1,0.9988172,9
3145,0,62,1,0,0.0,3,186.8,94,50.0,10.38,8.8,0,0.0156229995,7
3146,0,143,1,0,0.0,1,155.4,112,52.0,14.55,13.9,0,0.004000204,5
3147,0,62,1,0,0.0,4,245.3,91,53.0,6.15,8.5,1,0.8189709,8
3148,1,60,0,0,0.0,0,205.9,97,59.0,13.87,11.0,1,0.95877934,9
3149,0,41,1,0,0.0,1,207.2,138,54.0,10.71,11.9,0,0.0016088471,3
3150,0,34,1,1,2.89,2,151.5,100,75.9,12.44,10.7,0,0.00071023195,1
3151,1,56,1,0,0.25,0,221.9,112,64.5,13.91,7.1,0,0.104817495,8
3152,0,183,1,0,0.28,1,190.0,100,56.8,12.33,9.5,0,0.028562104,7
3153,0,94,1,0,0.0,2,220.8,111,51.0,7.81,10.5,0,0.00041914673,0
3154,0,73,1,1,1.7,2,173.7,117,64.0,10.2,6.3,0,0.120328955,8
3155,0,123,1,0,0.0,2,114.8,94,33.0,7.5,9.6,0,0.0023072427,4
3156,0,64,1,0,0.29,3,113.8,97,38.9,9.62,10.4,0,0.0017326329,3
3157,1,127,0,0,0.0,4,143.2,60,40.0,8.98,6.2,1,0.99932647,9
3158,0,33,1,0,0.0,3,184.4,111,49.0,10.19,9.3,0,0.00074206607,1
3159,0,27,1,0,0.0,1,227.4,67,60.0,12.4,7.8,0,0.0058753067,5
3160,0,123,1,0,0.0,0,224.0,99,56.0,10.54,2.1,0,0.013877136,7
3161,0,148,1,0,0.0,2,216.2,95,53.0,9.29,10.0,0,0.0035153164,4
3162,0,81,1,0,0.0,0,129.9,121,42.0,11.51,13.3,0,0.00035421693,0
3163,0,122,1,1,1.86,2,230.1,108,82.6,14.38,6.9,0,0.010980348,6
3164,0,52,1,0,0.0,1,204.4,97,58.0,13.66,11.0,0,0.0023072602,4
3165,0,91,1,1,2.46,1,216.6,101,76.6,8.66,9.1,0,0.0005791045,1
3166,1,54,1,0,0.21,2,247.5,85,64.1,11.27,10.2,0,0.097133584,8
3167,0,152,1,0,0.0,1,228.1,93,51.0,6.82,9.0,0,0.0035595903,4
3168,1,201,1,0,0.0,1,225.9,110,64.0,14.96,11.2,1,0.98444885,9
3169,1,78,1,0,0.4,4,103.5,115,32.0,5.9,12.0,1,0.99086666,9
3170,0,67,1,0,0.14,0,115.5,70,43.4,12.61,7.5,0,0.00014949476,0
3171,0,100,1,0,0.0,1,218.8,125,50.0,7.42,9.7,0,0.0014366419,2
3172,0,41,1,0,0.0,3,223.8,67,59.0,12.24,12.3,0,0.0027236158,4
3173,0,133,1,0,0.0,3,143.8,71,41.0,9.2,12.9,0,0.0011671087,2
3174,0,36,1,1,2.32,2,29.9,123,40.2,6.46,8.6,0,0.0014541904,3
3175,0,51,1,1,2.24,0,276.7,121,87.4,10.19,8.3,0,0.009424807,6
3176,0,122,1,0,0.0,0,141.4,128,37.0,7.32,8.1,0,0.004687023,5
3177,0,84,1,1,3.46,1,153.9,102,73.6,7.04,12.8,0,0.00018635436,0
3178,0,91,1,0,0.0,0,190.5,128,50.0,10.28,13.8,0,0.0060623675,5
3179,0,110,1,0,0.34,1,192.6,102,51.4,8.95,9.4,0,0.0012145628,2
3180,0,91,0,0,0.0,1,151.8,115,35.0,5.18,12.2,0,0.040518172,8
3181,0,121,1,0,0.0,5,215.6,74,54.0,9.65,10.1,0,0.007752371,6
3182,0,109,1,0,0.31,3,180.0,100,54.1,11.45,7.8,0,0.0035751164,4
3183,0,95,1,0,0.0,2,157.3,116,44.0,9.88,8.4,0,0.0013018629,2
3184,0,72,1,0,0.28,0,196.5,88,49.8,7.93,6.8,0,0.00037819942,0
3185,0,73,1,0,0.31,0,240.3,130,58.1,8.13,11.9,0,0.005141311,5
3186,0,108,1,0,0.33,3,193.3,126,50.3,7.74,9.4,0,0.0006478809,1
3187,0,58,1,1,1.46,1,211.9,40,74.6,13.72,5.4,0,0.023683127,7
3188,0,148,0,0,0.0,1,218.7,111,51.0,7.78,8.2,0,0.003553517,4
3189,1,76,0,0,0.0,0,246.8,110,60.0,10.32,13.2,1,0.99737155,9
3190,1,103,1,0,0.0,6,174.7,151,43.0,7.4,15.8,1,0.9929832,9
3191,1,87,1,0,0.0,0,240.0,83,53.0,6.71,9.3,1,0.7841999,8
3192,0,35,1,1,1.35,2,181.2,76,59.5,8.88,5.0,0,0.00029024965,0
3193,0,88,1,0,0.0,1,113.7,67,34.0,8.26,10.8,0,0.0007681198,1
3194,0,67,1,1,3.62,0,174.7,86,80.2,8.03,13.4,0,0.008828246,6
3195,0,77,1,1,2.62,2,211.1,89,81.2,11.18,9.7,0,0.0024768112,4
3196,0,124,1,0,0.0,1,169.3,108,44.0,8.93,12.2,0,0.009845654,6
3197,0,30,1,0,0.0,0,247.4,107,58.0,8.8,11.3,0,0.002427288,4
3198,0,53,1,1,3.46,2,131.2,63,76.6,11.37,12.8,0,0.0069564856,6
3199,0,152,1,0,0.23,1,161.4,84,44.3,8.18,11.8,0,0.00093059393,2
3200,0,100,0,0,0.0,1,107.2,98,26.0,4.34,9.7,0,0.026255665,7
